timestamp,ticket,direction,entry,sl,tp,atr,rr,confidence,status
2025-12-04 20:00:25,"OrderSendResult(retcode=10009, deal=2534349484, order=2871266888, volume=0.05, price=4206.807, bid=4206.807, ask=4206.967, comment='agentic-bot', request_id=3495599509, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.05, price=0.0, stoplimit=0.0, sl=4208.622, tp=4204.453485714285, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4206.584,4208.622,4204.453485714285,,1.05,80,OPEN
2025-12-04 21:51:57,"OrderSendResult(retcode=10009, deal=2535384133, order=2872465713, volume=0.04, price=4217.98, bid=4217.82, ask=4217.98, comment='agentic-bot', request_id=3495599510, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4215.834, tp=4220.571342857143, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4217.922,4215.834,4220.571342857143,,1.27,80,OPEN
2025-12-04 21:59:33,"OrderSendResult(retcode=10009, deal=2535429087, order=2872517540, volume=0.03, price=4216.526, bid=4216.526, ask=4216.686, comment='agentic-bot', request_id=3495599511, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.03, price=0.0, stoplimit=0.0, sl=4219.06, tp=4213.780742857142, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4216.097,4219.06,4213.780742857142,,0.78,80,OPEN
2025-12-04 22:12:31,"OrderSendResult(retcode=10009, deal=2535525572, order=2872626764, volume=0.04, price=4208.332, bid=4208.332, ask=4208.492, comment='agentic-bot', request_id=3495599512, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4210.894, tp=4206.389485714286, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4208.322,4210.894,4206.389485714286,,0.75,80,OPEN
2025-12-04 22:18:07,"OrderSendResult(retcode=10009, deal=2535558336, order=2872664309, volume=0.03, price=4211.864, bid=4211.704, ask=4211.864, comment='agentic-bot', request_id=3495599513, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.03, price=0.0, stoplimit=0.0, sl=4209.425, tp=4214.187742857142, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4212.124,4209.425,4214.187742857142,,0.76,80,OPEN
2025-12-04 22:25:55,"OrderSendResult(retcode=10009, deal=2535599422, order=2872710967, volume=0.13, price=4214.892, bid=4214.892, ask=4215.052, comment='agentic-bot', request_id=3495599515, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.13, price=0.0, stoplimit=0.0, sl=4215.475, tp=4214.077, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4214.776,4215.475,4214.077,,1.0,80,OPEN
2025-12-05 00:55:11,"OrderSendResult(retcode=10009, deal=2538691116, order=2876385824, volume=0.03, price=4228.62, bid=4228.46, ask=4228.62, comment='agentic-bot', request_id=1648720429, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.03, price=0.0, stoplimit=0.0, sl=4226.203671428571, tp=4231.779492857143, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4228.434,4226.203671428571,4231.779492857143,,1.5,0.5,OPEN
2025-12-05 01:07:28,"OrderSendResult(retcode=10019, deal=0, order=2876454344, volume=0.04, price=0.0, bid=0.0, ask=0.0, comment='agentic-bot', request_id=1648720430, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4225.869564285715, tp=4229.313153571429, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4227.247,4225.869564285715,4229.313153571429,,1.5,0.5,OPEN
2025-12-05 01:08:31,"OrderSendResult(retcode=10019, deal=0, order=2876457652, volume=0.06, price=0.0, bid=0.0, ask=0.0, comment='agentic-bot', request_id=1648720431, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.06, price=0.0, stoplimit=0.0, sl=4227.921878571428, tp=4225.599457142857, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4226.99,4227.921878571428,4225.599457142857,,1.49,0.0,OPEN
2025-12-05 02:17:47,"OrderSendResult(retcode=10009, deal=2539112729, order=2876877513, volume=0.04, price=4223.665, bid=4223.665, ask=4223.825, comment='agentic-bot', request_id=1648720432, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4225.039242857143, tp=4221.006135714286, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4223.426,4225.039242857143,4221.006135714286,,1.5,0.3,OPEN
2025-12-05 02:28:14,"OrderSendResult(retcode=10009, deal=2539154488, order=2876925499, volume=0.04, price=4221.531, bid=4221.371, ask=4221.531, comment='agentic-bot', request_id=1648720433, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4219.674571428572, tp=4223.323428571429, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4221.562,4219.674571428572,4223.323428571429,,0.93,1.0,OPEN
2025-12-05 02:37:28,"OrderSendResult(retcode=10009, deal=2539193038, order=2876969176, volume=0.02, price=4218.089, bid=4218.089, ask=4218.249, comment='agentic-bot', request_id=1648720434, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.02, price=0.0, stoplimit=0.0, sl=4221.567535714285, tp=4213.236196428571, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4218.235,4221.567535714285,4213.236196428571,,1.5,0.3,OPEN
2025-12-05 02:42:51,"OrderSendResult(retcode=10031, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Request rejected due to absence of network connection', request_id=1648720435, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4217.298857142857, tp=4221.449214285714, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4218.959,4217.298857142857,4221.449214285714,,1.5,0.75,OPEN
2025-12-05 02:55:29,"OrderSendResult(retcode=10009, deal=2539299129, order=2877086875, volume=0.02, price=4220.2029999999995, bid=4220.043, ask=4220.2029999999995, comment='agentic-bot', request_id=1648720436, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.02, price=0.0, stoplimit=0.0, sl=4216.707385714285, tp=4224.013921428572, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4219.63,4216.707385714285,4224.013921428572,,1.5,0.75,OPEN
2025-12-05 03:09:03,"OrderSendResult(retcode=10009, deal=2539374227, order=2877170427, volume=0.02, price=4224.311, bid=4224.151, ask=4224.311, comment='agentic-bot', request_id=1648720437, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.02, price=0.0, stoplimit=0.0, sl=4219.989478571429, tp=4230.153282142857, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4224.055,4219.989478571429,4230.153282142857,,1.5,0.5,OPEN
2025-12-05 03:18:31,"OrderSendResult(retcode=10019, deal=0, order=2877213719, volume=0.08, price=0.0, bid=0.0, ask=0.0, comment='agentic-bot', request_id=1648720438, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.08, price=0.0, stoplimit=0.0, sl=4224.702607142856, tp=4222.721089285715, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4223.91,4224.702607142856,4222.721089285715,,1.5,0.25,OPEN
2025-12-05 03:24:43,"OrderSendResult(retcode=10019, deal=0, order=2877240804, volume=0.29, price=0.0, bid=0.0, ask=0.0, comment='agentic-bot', request_id=1648720439, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.29, price=0.0, stoplimit=0.0, sl=4223.113328571429, tp=4223.652507142857, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4223.329,4223.113328571429,4223.652507142857,,1.5,0.8,OPEN
2025-12-05 03:37:13,"OrderSendResult(retcode=10009, deal=2539473933, order=2877294627, volume=0.05, price=4225.052, bid=4225.052, ask=4225.2119999999995, comment='agentic-bot', request_id=1648720440, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.05, price=0.0, stoplimit=0.0, sl=4226.2411571428565, tp=4223.363264285715, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4225.09,4226.2411571428565,4223.363264285715,,1.5,0.25,OPEN
2025-12-05 03:42:19,"OrderSendResult(retcode=10009, deal=2539490669, order=2877314403, volume=0.16, price=4224.329, bid=4224.169, ask=4224.329, comment='agentic-bot', request_id=1648720441, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.16, price=0.0, stoplimit=0.0, sl=4223.854264285714, tp=4225.466035714286, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4224.24,4223.854264285714,4225.466035714286,,3.18,0.5,OPEN
2025-12-05 03:49:38,"OrderSendResult(retcode=10009, deal=2539519023, order=2877347158, volume=0.09, price=4224.459, bid=4224.459, ask=4224.619, comment='agentic-bot', request_id=1648720442, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.09, price=0.0, stoplimit=0.0, sl=4225.201442857143, tp=4223.1413571428575, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4224.363,4225.201442857143,4223.1413571428575,,1.46,0.55,OPEN
2025-12-05 03:54:51,"OrderSendResult(retcode=10009, deal=2539552653, order=2877383534, volume=0.03, price=4226.14, bid=4225.9800000000005, ask=4226.14, comment='agentic-bot', request_id=1648720444, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.03, price=0.0, stoplimit=0.0, sl=4223.617314285714, tp=4229.476528571429, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4225.961,4223.617314285714,4229.476528571429,,1.5,0.5,OPEN
2025-12-05 04:06:33,"OrderSendResult(retcode=10009, deal=2539604462, order=2877442937, volume=0.1, price=4224.598, bid=4224.598, ask=4224.758, comment='agentic-bot', request_id=1648720449, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.1, price=0.0, stoplimit=0.0, sl=4225.169485714286, tp=4222.917714285714, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4224.575,4225.169485714286,4222.917714285714,,2.79,0.0,OPEN
2025-12-05 04:07:40,"OrderSendResult(retcode=10009, deal=2539606634, order=2877445761, volume=0.04, price=4224.887, bid=4224.727, ask=4224.887, comment='agentic-bot', request_id=1648720451, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4223.427235714285, tp=4227.121646428571, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4224.905,4223.427235714285,4227.121646428571,,1.5,0.75,OPEN
2025-12-05 04:45:59,"OrderSendResult(retcode=10016, deal=0, order=0, volume=0.0, price=0.0, bid=0.0, ask=0.0, comment='Invalid stops', request_id=1015917064, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.09, price=0.0, stoplimit=0.0, sl=4217.577514285715, tp=4219.44122857143, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4218.323,4217.577514285715,4219.44122857143,,1.5,0.75,OPEN
2025-12-05 04:58:24,"OrderSendResult(retcode=10009, deal=2540386137, order=2878305086, volume=0.04, price=4226.6269999999995, bid=4226.467, ask=4226.6269999999995, comment='agentic-bot', request_id=1015917065, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4224.590928571429, tp=4229.108607142857, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4226.398,4224.590928571429,4229.108607142857,,1.5,0.5,OPEN
2025-12-05 05:20:19,"OrderSendResult(retcode=10009, deal=2540600932, order=2878536076, volume=0.04, price=4225.656, bid=4225.656, ask=4225.816, comment='agentic-bot', request_id=1015917066, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.04, price=0.0, stoplimit=0.0, sl=4226.991928571429, tp=4223.249607142857, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4225.495,4226.991928571429,4223.249607142857,,1.5,0.3,OPEN
2025-12-05 05:23:26,"OrderSendResult(retcode=10009, deal=2540629015, order=2878566180, volume=0.01, price=4227.232, bid=4227.072, ask=4227.232, comment='agentic-bot', request_id=1015917067, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.01, price=0.0, stoplimit=0.0, sl=4221.275528571429, tp=4237.496707142857, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4227.764,4221.275528571429,4237.496707142857,,1.5,0.5,OPEN
2025-12-05 05:36:04,"OrderSendResult(retcode=10009, deal=2540704845, order=2878660347, volume=0.01, price=4231.206, bid=4231.046, ask=4231.206, comment='agentic-bot', request_id=1015917068, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.01, price=0.0, stoplimit=0.0, sl=4225.563621428571, tp=4239.2645678571425, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4231.044,4225.563621428571,4239.2645678571425,,1.5,0.5,OPEN
2025-12-05 05:41:26,"OrderSendResult(retcode=10009, deal=2540760173, order=2878725345, volume=0.02, price=4234.173, bid=4234.173, ask=4234.333, comment='agentic-bot', request_id=1015917069, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.02, price=0.0, stoplimit=0.0, sl=4236.953471428571, tp=4230.915928571429, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4234.253,4236.953471428571,4230.915928571429,,1.24,0.55,OPEN
2025-12-05 05:51:59,"OrderSendResult(retcode=10009, deal=2540874904, order=2878852047, volume=0.05, price=4234.081, bid=4233.921, ask=4234.081, comment='agentic-bot', request_id=1015917070, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.05, price=0.0, stoplimit=0.0, sl=4232.753771428571, tp=4235.924342857143, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4234.022,4232.753771428571,4235.924342857143,,1.5,0.5,OPEN
2025-12-05 05:57:16,"OrderSendResult(retcode=10009, deal=2540937217, order=2878921252, volume=0.01, price=4231.281, bid=4231.281, ask=4231.441, comment='agentic-bot', request_id=1015917071, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.01, price=0.0, stoplimit=0.0, sl=4236.234385714286, tp=4226.398421428571, deviation=0, type=1, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",sell,4232.3,4236.234385714286,4226.398421428571,,1.5,0.55,OPEN
2025-12-05 06:04:27,"OrderSendResult(retcode=10009, deal=2541011209, order=2879003168, volume=0.01, price=4236.596, bid=4236.436, ask=4236.596, comment='agentic-bot', request_id=1015917072, retcode_external=0, request=TradeRequest(action=1, magic=123456, order=0, symbol='XAUUSDm', volume=0.01, price=0.0, stoplimit=0.0, sl=4229.697664285714, tp=4247.301003571427, deviation=0, type=0, type_filling=0, type_time=0, expiration=0, comment='agentic-bot', position=0, position_by=0))",buy,4236.739,4229.697664285714,4247.301003571427,,1.5,0.5,OPEN
